prompt_id,screening_label,screening_category,confidence,rationale,in_blinded_set,needs_human_review
daa899f4-56ea-4992-8080-e1646fa47743,NOT_RELEVANT,none,high,Preeclampsia protocol updates; obstetric somatic,no,False
84b4a8c9-c47c-4684-adbe-149c811cbab8,NOT_RELEVANT,none,high,Fainting at blood; vasovagal somatic,no,False
a64b1295-71c6-44e3-a988-c866878c5d23,BORDERLINE,anxiety,low,"Anxious about activity, but request is mobility exercises",yes,False
08b3e5b0-b724-4848-a617-99ee76e0b9ad,NOT_RELEVANT,none,high,Blood thinner precautions; somatic,no,False
77f68b68-6eb3-44d1-bc55-ca2e274ad440,NOT_RELEVANT,none,high,Ear pain discharge; somatic,no,False
99a70861-31b5-4cca-bc89-1b92172d68ea,NOT_RELEVANT,none,high,Factor VIII concentrate hemophilia; somatic,no,False
1f764f4f-7701-4d8f-b336-f87bc7324766,NOT_RELEVANT,none,high,Cholera diarrhea; somatic infection,no,False
56f6be7e-1f3d-4108-8f55-ea07bba9b3e5,RELEVANT,anxiety,medium,"Anxious, seeking remedy; anxiety central",yes,False
54cd58da-d0b7-43fe-b51d-3bce58a0e45b,NOT_RELEVANT,none,high,Worsening hearing; somatic,no,False
94361906-cfb0-4787-abab-77fcdab15da1,NOT_RELEVANT,none,high,Heartburn; GI somatic,yes,False
30e8ffab-5f75-42df-8937-2de947ca5028,NOT_RELEVANT,none,high,Power lines leukemia risk; somatic,no,False
19aba1c6-8cd3-49bd-bfc1-5af65d85da8c,NOT_RELEVANT,none,high,Routine pediatric exam; somatic,no,False
80221498-d4c3-4b83-9868-eab1230eb40d,NOT_RELEVANT,none,high,Postpartum wound infection worry; somatic,no,False
daaa19de-0ce2-489d-98bd-9a2a6b7b72e7,NOT_RELEVANT,none,high,Heavy metals clay baths; somatic detox,no,False
75ae0c57-28be-4553-86ad-7bdc53815f8a,NOT_RELEVANT,none,high,Shoulder injury after workout; ortho somatic,no,False
bdd533aa-c803-417d-96ed-efd0a0ee457f,NOT_RELEVANT,none,high,Newborn jaundice coding; administrative,no,False
1f41d182-09eb-4f2b-86f2-24c6fea5e5b4,NOT_RELEVANT,none,high,Diabetes self-care videos; somatic,no,False
2c5ff282-bc04-43c7-9c1d-ca3053008179,RELEVANT,psychotherapy_access,high,Referral to mental health counselor for counseling,yes,False
00656524-cc51-47a3-bfb5-85e7096ee1c8,NOT_RELEVANT,none,high,Child pink eye; somatic,no,False
2f864b05-e5d7-461f-a9b9-0dac3e709ffb,NOT_RELEVANT,none,high,Vitamin B12 vegetarian; nutrition,no,False
8624c0b2-8005-4ad9-868c-f12d0f890c04,NOT_RELEVANT,none,high,Codeine for migraines; somatic pain,no,False
f0566609-0230-4abb-84af-6339938987f2,BORDERLINE,stress_adjustment,low,Daytime tiredness with apathy/low motivation; psychological overlay,yes,False
62b48d82-716a-4703-8091-a333595b3677,NOT_RELEVANT,none,high,Clubfoot treatment; ortho somatic,no,False
33362ad5-9766-4c1b-a273-e57bf16dcbd5,NOT_RELEVANT,none,high,Daily nosebleeds; somatic,no,False
587009b1-9755-40be-80b2-cc5e7e17b05a,NOT_RELEVANT,none,high,"Fever, chills, night sweats; infection somatic",no,False
5b7b2dc6-d6ba-4e61-886d-36c932662770,NOT_RELEVANT,none,high,Kidney stones workup email; administrative somatic,no,False
c929d475-162f-4568-9114-3be859d5d500,NOT_RELEVANT,none,high,"Bruising, low platelets, transfusion; hematologic somatic",no,False
1339551c-2cad-45b5-8357-4a36c7ba0be3,NOT_RELEVANT,none,high,Toddler choking emergency; somatic,no,False
c466eed0-1a9f-468b-b91f-592d947354c9,NOT_RELEVANT,none,high,Genital ulcer syphilis; somatic STI,no,False
a854be52-2165-49b9-90dd-4a5ce3038485,NOT_RELEVANT,none,high,Stroke rehab access; neuro rehab somatic,no,False
5b323cdf-e322-4416-9f26-ec780960f0c8,NOT_RELEVANT,none,high,Epilepsy medication; neurological not psychiatric,no,False
2fdacb6c-519b-44d8-80c3-137f25d092f8,NOT_RELEVANT,none,high,Fluoride in water level; dental somatic,no,False
fc74fd2c-c3e3-4c7d-871d-6441fa85abcf,NOT_RELEVANT,none,high,Colonic irrigation for fatigue; somatic alternative,no,False
a643a95a-97ba-4204-aee5-98bba293d5fa,NOT_RELEVANT,none,medium,Long covid fatigue; somatic,no,False
b71d6107-8917-419d-bcbd-c18773fdbd80,NOT_RELEVANT,none,high,Atypical diphtheria references; infectious somatic,no,False
2675933a-ed10-4248-96c3-c618abc13787,NOT_RELEVANT,none,high,Recurring fever dengue; infection somatic,no,False
23a11e58-b288-470c-9888-35d76aff6e93,NOT_RELEVANT,none,high,Ankle sprain recovery; ortho somatic,no,False
2a9a6a52-eb8f-4324-a23a-9d521e2df6ae,NOT_RELEVANT,none,high,Newborn recommendation; somatic,no,False
937a284b-bac9-4426-a95a-423e84050936,NOT_RELEVANT,none,medium,"Demands flu wave date; informational, anxiety not framed clinically",no,False
375b52b7-b686-435e-bbdf-5139f652fcb8,NOT_RELEVANT,none,high,Home morphine dosing palliative; pain somatic,no,False
81cf1bc8-bc0a-4492-beaf-b123ce0a070b,NOT_RELEVANT,none,high,Chest burning acid taste; GERD somatic,no,False
cb69b246-bcc7-46f2-9473-0170b8a53397,NOT_RELEVANT,none,high,"GERD esomeprazole dosing, purely somatic GI",no,False
63fcd19d-dc39-4210-b25e-db1d94c4394d,NOT_RELEVANT,none,high,"Healthier breakfast/nutrition, no mental-health component",yes,False
1a634ca9-dc1f-40f8-ad1e-d21bf5c9e4cd,NOT_RELEVANT,none,high,"Barrett's esophagus surveillance, somatic GI",no,False
f45dceb0-0894-484e-8f52-18b58d9485be,RELEVANT,perinatal_mh,high,"Postpartum depression, feeling down, needing help",yes,False
459b5cc4-6a16-403c-8b17-1670fa8cdac0,RELEVANT,perinatal_mh,high,"Postpartum depression, treatment app efficacy",yes,False
2cb527e0-3123-4dfd-bf16-1bd2cc4cf9bb,NOT_RELEVANT,none,high,"Surgical wound care, somatic",no,False
81cd99a5-a96d-4be2-9c3b-4b7f605f5e00,NOT_RELEVANT,none,high,"Cancer injection decision, somatic oncology",yes,False
1f2d3cc7-d318-49e0-97eb-895611763a54,NOT_RELEVANT,none,high,"Hepatitis B vaccination schedule, somatic",no,False
2d6a3357-8a38-4df3-aee6-f89c9ed5a262,NOT_RELEVANT,none,high,"ATN ICU trial findings, somatic",no,False
b9c19abd-625a-46fe-9985-3155ed6756cf,NOT_RELEVANT,none,high,"ENT sinus stent standards, somatic",no,False
4a7e803b-e5ce-42d6-a1ce-100ed9686854,NOT_RELEVANT,none,high,"Meniere's/vestibular migraine, neuro-somatic",no,False
8041e267-9074-4dad-a478-db905b41509a,NOT_RELEVANT,none,high,"Rash identification, dermatologic",no,False
035bfe8f-ee1f-4a35-a0b3-7296fd618c6a,NOT_RELEVANT,none,high,"Polio booster brand, somatic",no,False
4d5684f7-e472-4afb-be06-2f9956029af1,NOT_RELEVANT,none,high,"Neck stiffness, meningitis worry, somatic",no,False
4b57d993-538f-4d8b-9ccc-06164c03539b,NOT_RELEVANT,none,high,"Leftover antibiotics for sore throat, somatic",no,False
a27984b0-bee2-42c5-8371-40c8651eb971,NOT_RELEVANT,none,high,"Child swollen cheek/mumps, somatic",no,False
8a59d2ff-8b64-4583-b294-78b2cc9cd3f9,NOT_RELEVANT,none,high,"Earplugs hearing protection, somatic",no,False
71798c6c-a1cf-4727-8845-c913e00a6f97,NOT_RELEVANT,none,high,"Child vaccine schedule, somatic",no,False
24c08ff7-f5cf-4deb-9566-e8de4dbe99a1,NOT_RELEVANT,none,medium,Hydration planning; relaxing day only incidental wellness,no,False
a4ee8bb5-b871-44b0-8e50-0f1abc804754,NOT_RELEVANT,none,high,"Flu vaccine brand, somatic",no,False
b303227d-8ad1-4dc5-80d5-92e4be25983e,NOT_RELEVANT,none,high,"Bariatric surgery candidacy, somatic",no,False
d44c7a4c-2975-4a8e-b1a0-56f31b5f27b7,NOT_RELEVANT,none,high,"Liver patient ascites, somatic",no,False
8d45b742-88ec-4cd4-a5e0-580cf445e016,NOT_RELEVANT,none,high,"Postpartum exercise routines, fitness",no,False
56a1608f-47af-42f0-bc88-7d7f5d9eccda,NOT_RELEVANT,none,high,"Worms in spinach, somatic",no,False
0c128afb-be6e-4ea8-b9c2-07cd97e3d8d3,NOT_RELEVANT,none,high,Fish oil heart/brain wellness supplement,no,False
61b67237-d7b7-4985-900c-bc4661402f97,NOT_RELEVANT,none,high,"Persistent sneezing diagnosis, somatic",no,False
49a730fc-5a47-4e38-993b-64c64502422a,NOT_RELEVANT,none,high,"Colchicine gout dosing, somatic",no,False
2a98e001-eca8-49e1-8c24-5c8f6783288f,NOT_RELEVANT,none,high,"Antibiotic regimen for orthopedic infection, somatic",no,False
3199ec5d-071e-4658-9863-041a7f8533fc,NOT_RELEVANT,none,high,"Colonoscopy sedation protocols, somatic",no,False
2a0a065f-53eb-44f7-9f49-fe60158bd360,NOT_RELEVANT,none,high,Prenatal SOAP note; sleep difficulty incidental somatic,no,False
c2cc90ec-6cc8-44d9-9a9d-71ebbfef5797,NOT_RELEVANT,none,high,"Polio booster recommendation, somatic",no,False
9ff79b96-6554-428c-a8bc-b4f690400e56,NOT_RELEVANT,none,high,"Concussion diagnostic workup, neuro-somatic",no,False
b8a21db7-bda1-4fc4-a761-ea0d23b20f1b,NOT_RELEVANT,none,high,"Postpartum pap smear schedule, somatic",no,False
170e61c2-0bf9-4bef-821d-7de8f6150b22,NOT_RELEVANT,none,high,"Pediatric T1D insulin regimen, somatic",no,False
658b4616-91f5-4b96-a573-aabc87f5a390,RELEVANT,perinatal_mh,high,"Postpartum sad/overwhelmed, PPD, treatment options",yes,False
c5ba0038-58e3-452c-8a4a-dc32b00edafa,NOT_RELEVANT,none,high,"Melodic therapy for post-stroke aphasia, neuro rehab",no,False
69c1c747-a58b-467a-80d6-5e70893752a3,NOT_RELEVANT,none,high,"Peanut allergy rechallenge, somatic",no,False
04504b91-04a3-4fe6-8b3e-be89bb545101,NOT_RELEVANT,none,high,"Post-lumbar-puncture headache, somatic",no,False
8f8096cb-909f-48b8-8c90-762a57b34425,NOT_RELEVANT,none,high,"Cholesterol labs and mild hyperlipidemia; purely somatic, no mental-health component.",no,False
1e372b70-ac1b-4f0f-8f3d-32394c7be12f,NOT_RELEVANT,none,high,"HIV medication continuity, somatic",no,False
47fa9b9c-b061-48f6-bc2a-d01c6ba569b1,NOT_RELEVANT,none,high,"Malaria prophylaxis pills, somatic",no,False
9bc71e9f-90f0-4e1b-a63b-ff4c541ec41d,NOT_RELEVANT,none,high,"Asthma attack emergency, somatic",no,False
30071f3e-2ec8-4c3c-9724-00d9a8853183,RELEVANT,mood_depression_bipolar,high,"Severe depression, LSD microdosing, treatment-seeking central",yes,False
87e470ad-95a8-4efa-b346-28270d407449,NOT_RELEVANT,none,high,"Flu vaccine egg allergy, somatic",no,False
7d8e04d2-b6a6-411e-a348-4c9e9dbd6b0d,RELEVANT,perinatal_mh,high,"Postpartum crying, depressed, sleepless, PPD concern",yes,False
dec1ebcf-8a2f-4232-86b2-40f26136f576,NOT_RELEVANT,none,high,"Pediatric MRI sedation dosing, somatic",no,False
7c3b3990-15d0-4a2e-a55a-d239d46364ee,NOT_RELEVANT,none,high,"Hemophilia A factor VIII dosing, somatic",no,False
2efe8103-13cd-403d-a5ff-0e5ca3bfd19a,NOT_RELEVANT,none,high,"Levothyroxine compliance monitoring, somatic",no,False
847b344e-01af-4b77-b4f7-0f3ef434c2dc,NOT_RELEVANT,none,medium,"Disability forms timeline, administrative, no psychiatric content",no,False
07d1085e-7852-4652-8d9f-e411da27cc51,NOT_RELEVANT,none,high,"Vague belly issues progress note, somatic",yes,False
e72cc56a-c211-41e4-a119-43c1bd278734,NOT_RELEVANT,none,high,"Oncology survival data request, no mental-health component",no,False
62641282-f0bd-4d8f-84a5-d82e1c83be95,RELEVANT,mood_depression_bipolar,high,"Feeling down, possible depression, seeking counselor",yes,False
2920b2af-eb67-44d7-a94b-4cad3276108b,RELEVANT,suicidality_self_harm,high,"Wants quick way to end suffering, refuses help",yes,False
ef79e596-9fa3-4fdc-8d6d-3a23ffe6d31c,NOT_RELEVANT,none,high,"Cardiology genetic testing counseling, no mental-health content",no,False
ec8d4f76-ce9f-458e-8aa7-4e01ed9a1915,NOT_RELEVANT,none,high,"Pediatric asthma guidelines, purely somatic",no,False
3daa2ce7-805e-47d4-9541-475d55c1a5ac,NOT_RELEVANT,none,high,"Childhood vaccination schedule, no mental-health content",no,False
b9b9dc17-7cf5-4279-8d04-9d4be133adcd,NOT_RELEVANT,none,high,"Facial droop/stroke concern, neurological emergency",no,False
dae10f04-7d51-4ad8-88cd-d0fd45889d84,NOT_RELEVANT,none,high,"Sore throat OTC remedies, somatic",no,False
227a31ec-77a1-4dbe-8110-33766a7d80f5,NOT_RELEVANT,none,high,Calorie intake nutrition question,no,False
cdcb85e9-5ba2-4cbc-8e81-a78ff1078a17,NOT_RELEVANT,none,high,"Breast cancer risk calculation, somatic",no,False
c730a11a-044d-49cb-a5b2-0f1000cca484,NOT_RELEVANT,none,high,"Pap smear screening interval, somatic",no,False
8c05a4c4-ced0-4e60-bf45-5a5550974842,NOT_RELEVANT,none,high,"Smoke inhalation airway emergency, somatic",no,False
62b6848d-7811-4994-a9d7-48437d1e5841,NOT_RELEVANT,none,high,"Abdominal pain, parasite concern, somatic",no,False
3782fc83-77eb-4e06-8ea2-d304f8434752,NOT_RELEVANT,none,medium,"CBD effect on memory, supplement/cognitive data request",no,False
1c2cd39b-4545-49c1-b623-843cdd27e5d4,BORDERLINE,stress_adjustment,low,Low energy/fatigue attributed to testosterone; possible psych overlay,yes,False
933590a3-b0ee-4995-ab45-f598b26b8832,NOT_RELEVANT,none,high,"Neck lumps, TB/cysticercosis concern, somatic",no,False
e444c985-d30b-44db-9261-7885e9de83e9,RELEVANT,neurodevelopmental_adhd,high,"ADHD stimulant prescription steps, psychiatric medication",yes,False
677d9274-bef3-4699-ad5f-af4440161a4a,NOT_RELEVANT,none,high,"Anonymous HIV testing access, no mental-health content",no,False
6c839785-fce9-417d-9ef3-eefead814d52,NOT_RELEVANT,none,high,"Teen asthma management, somatic",no,False
8467be79-ab68-4a05-9f8d-75de1f4a3591,NOT_RELEVANT,none,high,"Pediatric leg cramps, potassium, somatic",no,False
13089a1f-1b93-4647-a2f2-a83c71a8fab3,NOT_RELEVANT,none,high,"Sinusitis antibiotic question, somatic",no,False
bcdb3798-e0b6-4cc2-8171-3566a5460b74,NOT_RELEVANT,none,medium,"Alzheimer's epidemiology/treatment data request, informational",no,False
a9e94371-50f7-4ca7-82f4-189067477a38,NOT_RELEVANT,none,high,"Blood pressure reading explanation, somatic",no,False
87964a7c-839b-4c0c-b2c9-8d053f19dbc1,RELEVANT,anxiety,high,"Bad anxiety, therapy to avoid meds, central",yes,False
3829cb7a-8637-49a3-8fcb-68402431d113,NOT_RELEVANT,none,high,"Cardiac arrhythmia VT management, somatic",no,False
8e63a2eb-a58a-4ef7-ad0f-1ea3afd86999,NOT_RELEVANT,none,high,"Antibiotic for child strep, somatic",no,False
7865c360-a972-4fc2-a87f-8103ca630c66,NOT_RELEVANT,none,high,"Gallbladder pain/flush, somatic",no,False
7455b4a9-e80d-4a8f-856d-0700767d8238,NOT_RELEVANT,none,high,"CKD dietary guidelines, somatic",no,False
23860921-3818-449f-8083-19627e6ba3b8,BORDERLINE,anxiety,low,"Chest tightness/pressure; possible panic, no psychological framing",yes,False
8b47384a-ba74-4f50-aa1e-7d195eadf7ab,NOT_RELEVANT,none,high,"Toddler dehydration signs, somatic",no,False
93e671e8-eb58-47b8-83e0-3a3de52b6f13,NOT_RELEVANT,none,high,"GI bleed progress note, somatic",no,False
09c7e43c-8c67-4962-94d1-ea000f338202,RELEVANT,neurodevelopmental_adhd,high,"ADHD med plan, stimulant side effects, anxiety",yes,False
967a3f8d-491b-45d0-b539-e329e588f734,NOT_RELEVANT,none,high,"Ankle sprain care steps, ortho",no,False
a5226d03-7a46-45b2-ae2e-2e73f4a7dd58,NOT_RELEVANT,none,high,"Roseola transmission, pediatric infectious disease",no,False
71037412-f20a-474b-9af0-541ea4956e6a,NOT_RELEVANT,none,high,"Pregnancy/late period question, somatic",no,False
210e4e70-921c-4e7d-ba95-b87d9cf9e4c9,NOT_RELEVANT,none,high,"Contrast reaction prophylaxis schedule, radiology",no,False
d54033e7-5250-4c6d-98cd-4777465cb70d,NOT_RELEVANT,none,high,"Chickenpox home care, somatic",no,False
5739ec74-2c3d-404b-a051-618e73592dc9,NOT_RELEVANT,none,high,"Pregnancy contractions emergency, obstetric",no,False
2ba80a11-d8c9-4eb0-a770-9ebf6d67df26,NOT_RELEVANT,none,high,"Topiramate for pediatric migraine, non-psychiatric indication",no,False
0f8260a5-21d3-4907-9000-46c6f1bb296e,NOT_RELEVANT,none,high,"Insulin resistance testing, somatic",no,False
3778f304-38b4-43bf-ad39-31928d92a2db,NOT_RELEVANT,none,high,"Soft tissue sarcoma malignancy, oncology",no,False
4bee3663-119f-4f2b-a06b-3811bd2917b8,BORDERLINE,suicidality_self_harm,medium,Clinical fragment negating mania/suicidal thoughts; psychiatric screening,yes,False
08691500-9c5b-4b29-8c0c-f818cb0c0728,NOT_RELEVANT,none,high,"Preeclampsia baby survival, obstetric",no,False
0f661071-4746-4f37-bc0c-c90d4ca352d5,NOT_RELEVANT,none,high,"Gastric balloon for diabetes glycemic control, somatic",no,False
472254f1-045d-461a-bea1-d4c545a9b4ff,NOT_RELEVANT,none,high,"Knee pain SOAP note, ortho",no,False
bf221263-2d0b-41ad-be45-47f966674618,NOT_RELEVANT,none,high,"Hepatitis C antivirals access, somatic",no,False
2b8b34cf-2199-4cac-bcfe-2f13326cfd0a,NOT_RELEVANT,none,medium,"Sleep disturbed by street noise, external cause, earplug safety",no,False
565f464d-f5ac-4174-8f55-64d8f6b64846,NOT_RELEVANT,none,high,"Antiepileptic dosing adjustment, neurology",no,False
1762b61c-c07d-4a71-9cdd-4073dad6e8e0,NOT_RELEVANT,none,high,"Dermoscopy algorithms, dermatology",no,False
52db28c7-a827-404a-822c-ba0f642a684a,NOT_RELEVANT,none,high,"Child gardening scrape/skin irritation, somatic",no,False
09bd1f0b-871b-4758-885e-f92c4fe12a08,NOT_RELEVANT,none,high,"Sunburn prevention, purely somatic",no,False
00e3dcd9-f898-4994-8ead-9c1aa4db59b9,BORDERLINE,neurodevelopmental_adhd,low,Possible tic; neurodevelopmental-adjacent but could be benign,yes,False
14c0a501-968e-4be6-925d-2494330d1d52,NOT_RELEVANT,none,medium,"Acute stroke concern, somatic neuro emergency",no,False
9769ea1d-a87f-4560-bd64-e0d17478ca6a,BORDERLINE,anxiety,low,"Dizziness, racing heart; possible panic overlay, somatically framed",yes,False
800fa33f-82ae-4777-968a-2d7818399012,NOT_RELEVANT,none,high,"Hair loss medication, dermatologic",no,False
a8ac124e-bd30-480d-9d23-aa3bf505ae41,NOT_RELEVANT,none,high,Tick bite antibiotic prophylaxis,no,False
1cd9d9a3-cf5e-4e82-85e4-438c6e7469f7,NOT_RELEVANT,none,high,Asthma/migraine drug interaction query,no,False
85bb39ea-9412-4e9a-839a-767a143599b4,NOT_RELEVANT,none,high,Chest pain triage HEART score,no,False
93fe8866-1c40-421c-b39c-0f59c19a0011,NOT_RELEVANT,none,high,Allergen immunotherapy dosing,no,False
b35fe894-fa75-4b54-be4e-6616a3e722b7,NOT_RELEVANT,none,high,Fungal infection treatment regimen,no,False
c645d312-228a-456b-a4f3-45a726fdd416,NOT_RELEVANT,none,high,Vegan diet nutrition concerns,no,False
4b707eb6-05bc-4074-a100-d940f30f2045,NOT_RELEVANT,none,high,"Cardiac fluttering triage, somatic",no,False
1aeeb7f4-8e01-402e-ad55-07ae9baac4d9,NOT_RELEVANT,none,high,"Asthma management, pollen season",no,False
00dce08d-c7f4-4d92-bc7b-b40430d70086,NOT_RELEVANT,none,high,GI parasite diagnostic song,no,False
f9947862-6b78-49f0-806d-8dbe65f178fa,NOT_RELEVANT,none,high,Lung cancer targeted therapies,no,False
7751a840-1248-4911-a4e8-4d459201c2e0,NOT_RELEVANT,none,high,Child vomiting dehydration emergency,no,False
9202d7e5-d578-499b-b566-633627c2a37a,NOT_RELEVANT,none,high,Seasonal allergy natural remedies,no,False
7156195e-fe04-4eab-ba46-b19ac53e44a9,NOT_RELEVANT,none,high,Allergic rash assessment,no,False
46451f92-5805-4f20-9bb6-f3973905075f,NOT_RELEVANT,none,high,Pediatric anaphylaxis management,no,False
f1b57832-c418-4e41-b5c8-e005f421718e,NOT_RELEVANT,none,high,"Ketamine for cluster headaches, neurological pain",no,False
f4164d90-6838-450c-b4fb-378dbfc596e8,NOT_RELEVANT,none,high,Knee pain sports physical,no,False
41333fb7-9383-4126-ac35-a249a3be8f54,NOT_RELEVANT,none,high,Pediatric RSV note review,no,False
c0d920ed-386e-4025-86d4-a594491e335a,NOT_RELEVANT,none,high,"Growing pains, musculoskeletal",no,False
4ca7f415-7409-4574-8dc4-4ad4f417a2a1,NOT_RELEVANT,none,high,Seizure antiepileptic cross-taper,no,False
26b36817-fae3-4620-ae91-61dde21bcfa8,NOT_RELEVANT,none,high,Diabetes meal-skipping advice,no,False
15811008-38d6-4ae2-90d5-004f0bcca7e7,NOT_RELEVANT,none,high,Emergency contraception access,no,False
924626e0-d8c2-49dd-9857-75f53bb3cc65,BORDERLINE,cognitive_neuro,low,"Elderly admitted for confusion; possible delirium, neuropsychiatric-adjacent",yes,False
fe1686c7-ac9d-4b56-8b64-4a82f3ca8433,NOT_RELEVANT,none,high,Acne isotretinoin purchase,no,False
471dff23-f824-4391-8ee5-f133f2ae53d7,NOT_RELEVANT,none,high,Ankle injury after fall,no,False
45fe59b3-aaad-4d2b-b15b-959130512f57,NOT_RELEVANT,none,high,Pediatric asthma follow-up,no,False
d45dedce-d0c8-4e03-962e-5b1184d9ac47,NOT_RELEVANT,none,high,"Tooth sensitivity, dental",no,False
a3fde473-d625-40d8-877c-e7aeced37797,NOT_RELEVANT,none,high,"Migraine prophylaxis device, neurological",no,False
64cf45b1-c368-4a2d-ac6e-d07ab61c53d7,NOT_RELEVANT,none,medium,Febrile neutropenia emergency; anxiety mentioned only incidentally,no,False
def562dc-a3d4-4bbb-aaa7-7e6f2420ba00,NOT_RELEVANT,none,high,Wilderness wound care,no,False
c794d2d0-9fef-4bf0-936a-b6385d22080c,NOT_RELEVANT,none,high,Headache sinus vs migraine,no,False
56bea7cd-3722-4f91-9e70-703afca61d52,NOT_RELEVANT,none,high,"Knee stiffness, musculoskeletal",yes,False
c75b8fb0-e40f-45ba-b675-685ef8881293,NOT_RELEVANT,none,high,Insulin access question,no,False
4f50a30d-990d-4056-9131-eea4e85ec06c,NOT_RELEVANT,none,high,Cranberry extract for UTIs,no,False
6d0e86f6-5128-45ae-9997-9156a53e333e,NOT_RELEVANT,none,high,"Arm weakness, neurological/muscular",no,False
a179712e-37ca-4e04-9319-00688963cf9f,NOT_RELEVANT,none,high,Hair thinning red light therapy,no,False
8db5d356-c4ca-4a6b-8434-f8a2e2fd19a9,NOT_RELEVANT,none,high,"Hot tub collapse, somatic emergency",no,False
2acecf02-d362-476a-bd61-31b24419cb3f,NOT_RELEVANT,none,high,"Checkup note adequacy, hypothyroidism",no,False
a286e7d0-ec78-460f-a0d3-c68713c450c5,NOT_RELEVANT,none,high,Meningitis prophylaxis,no,False
7eef8b62-1fff-4b2c-9ca6-4d6482f96d30,NOT_RELEVANT,none,high,"Rotator cuff tear, orthopedic",no,False
00383f6b-d2bb-4a0d-8f82-57573a69532b,NOT_RELEVANT,none,high,Lower back pain drug query,no,False
5ea9c949-3417-462e-991b-b6ebdc39ea21,NOT_RELEVANT,none,high,"Shortness of breath, respiratory",no,False
036c8274-4280-4f4c-ab9b-a7362ddd567e,NOT_RELEVANT,none,high,"Hyperesthesia, B12 deficiency workup",no,False
c6349843-482e-4a11-a579-c755d5c48c9d,RELEVANT,anxiety,high,"Anxiety from job/home stress, psychologically framed",yes,False
a8a00cdc-b467-4418-82fc-593cfa2973bd,NOT_RELEVANT,none,high,Colon cancer screening age,no,False
b603f797-58cc-45ea-9957-508f50b261f3,BORDERLINE,anxiety,low,"Pounding heart, cold sweat; possible panic, no psych framing",yes,False
fd028c3b-626f-45c1-ab80-1b69af2b0298,NOT_RELEVANT,none,high,"Insect bites, rash, fever; purely somatic infectious concern",no,False
90058327-4623-4453-a6c1-0b50d2230347,NOT_RELEVANT,none,high,Transplant immunosuppressant dosing; somatic,no,False
9b1b44cf-8b1e-4024-a7ae-38645d333f25,NOT_RELEVANT,none,high,Pregnancy diet/nutrition only,no,False
6a88352a-06e6-490b-981f-30f3b904a0ff,NOT_RELEVANT,none,high,"Only demographics, no content",no,False
3e0d1a3d-1946-4bc9-b17f-4cec960880a7,BORDERLINE,sleep,medium,"Sleep hygiene, trouble switching off; no explicit psychological framing",yes,False
68791631-a91a-466c-b6e5-8e73fd5bf18a,NOT_RELEVANT,none,high,Autoimmune flare medication choice; somatic,no,False
6cc1a26a-464f-43e2-96f6-f48979b4d718,NOT_RELEVANT,none,high,Postoperative hernia pain protocol,no,False
d263c6ab-a4e0-42fb-a773-0ce45931b389,NOT_RELEVANT,none,high,"Cluster headache; lithium/ketamine for pain, not psychiatric",no,False
4ce4f302-bee8-4d1a-b36d-9eeb3fc1f2c6,NOT_RELEVANT,none,high,Beginner cardio fitness routine,no,False
b5f5f1c5-5623-4c0f-85c8-03cf1e643bf6,RELEVANT,mood_depression_bipolar,high,"Diagnosed depression, in therapy, seeking coping support",yes,False
4da39df7-8856-4907-b8ae-b783bc3ca88f,NOT_RELEVANT,none,high,Weight-loss workout and diet plan,no,False
cb56a89b-fcae-4bc3-893e-9a6c8b5decbe,NOT_RELEVANT,none,high,"IVF abroad legality; reproductive, no mental health",no,False
6b3dbf1d-a425-4d22-ad1a-74d5cbdf1483,NOT_RELEVANT,none,high,Hepatitis B booster vaccination,no,False
fb59df64-9be6-44e3-8763-86cf314b935b,NOT_RELEVANT,none,high,Pernicious anemia; somatic,no,False
a31af7fe-5d14-408b-a8c8-379444bded62,NOT_RELEVANT,none,high,Hearing implant efficacy; somatic neuropathy,no,False
c5b8a577-7afe-479c-ab9a-ab29a59be34d,NOT_RELEVANT,none,high,Flu vaccine side effects,no,False
76e9ca61-0912-443b-ba7c-2670fdded82b,NOT_RELEVANT,none,high,Evolocumab dosing in CKD; lipid/renal,no,False
2f4d6688-00bc-48e4-9292-7a7f71527a73,NOT_RELEVANT,none,high,OTC inhaler for breathing; respiratory,no,False
b07234ca-492d-4eab-a8d0-947a5a726304,NOT_RELEVANT,none,medium,"Medical cannabis for chronic pain; analgesic, not addiction",no,False
6afbbe65-a91a-4d9a-b834-a3f2dad4e488,RELEVANT,mood_depression_bipolar,high,"Feeling down weeks, wants antidepressant choice",yes,False
6f22eff3-ea3c-4b72-a409-6e7cede3ec25,NOT_RELEVANT,none,high,Carbon monoxide emergency; somatic poisoning,no,False
85d62cf8-7455-418b-946d-200a25cb75e8,NOT_RELEVANT,none,high,Kids lunch nutrition portions,no,False
eac8fe1e-ef50-4342-a239-fcebfff6001f,BORDERLINE,stress_adjustment,low,"Moodiness from birth control, entangled with weight; not clearly central",yes,False
2a73df62-9a38-4d83-b5a6-11f41868cff8,NOT_RELEVANT,none,high,"Abdominal pain, fainting; somatic emergency",no,False
87ad52bc-b5b0-44c8-8143-92a160683998,NOT_RELEVANT,none,high,Post knee-surgery exercises,no,False
29cc634c-1ab9-4eef-9a63-c5c6b34af0df,NOT_RELEVANT,none,medium,"Transgender care referral letter; administrative, no psychiatric concern",yes,False
